Company ,Car Name,Engine,CC,HP (Horsepower),Speed (km/h),Acceleration (time in seconds to reach 100km/h),Price ($),Fuel Type,Seats,Torque (Nm)
Mazda,Familia Sedan,1.5L Inline-4,1500,100,175,11,,Petrol,5,135
Mazda,Premacy,2.0L Inline-4,2000,138,190,9.8,,Petrol,7,180
Mazda,Demio,1.5L SkyActiv-G,1500,108,180,10.2,,Petrol,5,142
Mazda,Millenia,2.3L Miller Cycle V6,2300,210,215,8.2,,Petrol,5,280
Mazda,Eunos Cosmo,2.0L Twin-Rotor Turbo,2000,280,240,6,,Petrol,4,300
Mazda,Atenza,2.5L SkyActiv-G,2500,192,210,8.5,,Petrol,5,252
Mazda,Roadpacer AP,1.3L Rotary,1300,130,170,11.5,,Petrol,5,165
Mazda,626,2.0L Inline-4,2000,140,190,9.5,,Petrol,5,180
Mazda,929,3.0L V6,3000,205,220,8,,Petrol,5,270
Mazda,Luce,1.8L Rotary,1800,135,180,10.5,,Petrol,5,170
Mazda,Capella,1.6L Inline-4,1600,110,175,11.2,,Petrol,5,145
Mazda,Carol,660cc Inline-3,660,63,140,15.5,,Petrol,4,90
Mazda,Autozam AZ-1,657cc Turbocharged Inline-3,657,63,140,11,,Petrol,2,85
Mazda,Spiano,660cc Inline-3,660,54,130,16,,Petrol,4,80
Mazda,Verisa,1.5L Inline-4,1500,113,170,11,,Petrol,5,140
Mazda,MX-6,2.5L V6,2500,164,210,8.8,,Petrol,4,215
Mazda,MPV,3.0L V6,3000,200,185,9.5,,Petrol,7,265
Mazda,Proceed Marvie,2.6L Inline-4,2600,120,160,12,,Petrol,5,200
Mazda,Sentia,3.0L V6,3000,200,200,9,,Petrol,5,265
Mazda,Cronos,2.5L V6,2500,160,190,8.5,,Petrol,5,210
Mazda,Scrum,660cc Inline-3,660,63,130,15,,Petrol,4,85
Mazda,Parkway,1.8L Inline-4,1800,115,160,12.5,,Petrol,5,155
Mazda,Titan (Truck),3.0L Inline-4,3000,130,120,15,,Diesel,2,300
Mazda,CX-60,2.5L Inline-4,2500,187,200,8.5,,Petrol/Diesel,5,250
Mazda,CX-80,3.0L Inline-6,3000,250,210,7.5,,Petrol,7,400
Mazda,T1500,1.5L Inline-4,1500,75,120,18,,Petrol,2,105
Mazda,Bongo Van,2.0L Inline-4,2000,100,160,14,,Petrol/Diesel,3,140
Mazda,Bongo Friendee,2.5L Inline-4,2500,115,160,12.5,,Petrol/Diesel,7,160
Mazda,Revue,1.3L Inline-4,1300,75,130,15.5,,Petrol,5,110
Mazda,Protegé,1.8L Inline-4,1800,125,185,9,,Petrol,5,170
Mazda,Xedos 6,2.5L V6,2500,170,215,8.5,,Petrol,5,230
Mazda,Xedos 9,3.0L V6,3000,200,220,7.5,,Petrol,5,260
Mazda,121,1.3L Inline-4,1300,70,155,13,,Petrol,5,110
Mazda,1200,1.2L Inline-4,1200,60,130,16,,Petrol,4,90
Mazda,1500,1.5L Inline-4,1500,85,145,14,,Petrol,5,120
Mazda,RX-2,1.3L Inline-2 (Wankel),1308,130,185,8.5,,Petrol,4,220
Mazda,RX-5,1.6L Inline-2 (Wankel),1588,135,190,8,,Petrol,4,210
Mazda,RX-7 Spirit R,1.3L Inline-2 (Wankel),1308,280,250,5.5,,Petrol,2,290
Mazda,Cosmo Sport (110S),1.0L Inline-2 (Wankel),1000,110,170,10,,Petrol,2,150
Mazda,Eunos 500,2.0L Inline-4,1998,135,200,9,,Petrol,5,170
Mazda,Eunos Roadster,1.6L Inline-4,1590,116,180,9.5,,Petrol,2,140
Mazda,Familia Astina,1.8L Inline-4,1800,135,200,8.5,,Petrol,5,170
Mazda,Savanna RX-7,1.3L Inline-2 (Wankel),1308,165,230,7.5,,Petrol,2,230
Mazda,Capella Cargo,2.0L Inline-4,2000,115,180,12,,Petrol,4,160
Mazda,818,1.6L Inline-4,1600,100,170,12.5,,Petrol,5,130
Mazda,Sentia Hardtop Coupe,2.5L V6,2500,160,210,8,,Petrol,4,220
Mazda,Biante,2.0L Inline-4,2000,150,185,10,,Petrol,7,200
Mazda,Premacy Hydrogen RE Hybrid,1.3L Wankel + Electric,1308,200,180,9.5,,Hybrid,5,260
Mazda,Carol P360,0.36L Inline-2,360,26,85,35,,Petrol,4,45
Mazda,T2000,2.0L Inline-4,2000,110,170,12.5,,Petrol,2,160
Mazda,AZ-Offroad,1.3L Inline-4,1298,85,145,12,,Petrol,5,130
Mazda,Scrum Wagon,0.66L Inline-3,657,64,120,15.5,,Petrol,4,95
Mazda,Persona,1.5L Inline-4,1497,92,160,13.5,,Petrol,5,130
Mazda,Astina,1.8L Inline-4,1800,140,190,8.5,,Petrol,5,160
Mazda,Etude,1.6L Inline-4,1598,105,170,10,,Petrol,5,135
Mazda,Porter,1.5L Inline-4,1497,95,130,14,,Petrol,2,130
Mazda,MX-3,1.6L Inline-4,1598,130,190,8.5,,Petrol,4,140
Mazda,MX-5 Superlight Concept,1.8L Inline-4,1798,143,200,7.5,,Petrol,2,160
Mazda,Premacy Hydrogen RE,1.3L Wankel + Electric,1308,200,180,9.5,,Hybrid,5,260
Mazda,Bongo Truck,2.0L Inline-4,1998,120,130,15,,Petrol,2,150
Mazda,Rotary Pickup,1.3L Wankel Rotary Engine,1308,130,150,14.5,,Petrol,2,160
Mazda,Luce Rotary Coupe,1.3L Wankel Rotary Engine,1308,135,175,12,,Petrol,4,180
Mazda,Millenia S,2.5L V6,2500,200,220,8,,Petrol,5,250
Mazda,787B (Race Car),2.6L Wankel Rotary Engine,2620,700,320,3.5,,Petrol,1,500
Toyota,Crown Signia,2.5L Hybrid I4,2487,240,180,7.6,,Hybrid (Gas + Electric),5,239
Toyota,4Runner (6th Gen),2.4L Turbo I4 (i-FORCE MAX Hybrid),,326,180,6.8,50000,Hybrid,7,630
Toyota,Corolla Cross,2.0L Gas / 2.0L Hybrid,,,190,8.0  9.2 ,,Gas / Hybrid,5,
Toyota,C-HR+ ,1.8L / 2.0L Hybrid,,,180,7.9  10.5 ,,Hybrid,5,
Toyota,RAV4 (6th Gen),2.5L Hybrid / Plug-in Hybrid,,,200,6.0  8.1 ,,Hybrid / Plug-in,5,
